period,maximum,minimum,mean,volatilty,fd,return
24,4.5810975,4.577742,4.57884410555556,0.00335550000000051,227685.888839185,-7.07943334925801e-05
25,4.579936,4.5777665,4.57871236944444,0.00216949999999994,269647.384189913,-2.8770604125055e-05
26,4.5792055,4.5767525,4.57786438888889,0.00245300000000093,347329.800244467,-0.000185200660608217
27,4.580358,4.577052,4.57852752638889,0.00330600000000025,222323.049001798,0.000144857392807561
28,4.581832,4.578018,4.57952434861111,0.00381400000000021,146040.901940212,0.000217716769524093
29,4.581782,4.578417,4.57989114861111,0.00336500000000051,141753.343239206,8.0095654499679e-05
30,4.5833155,4.5801785,4.58184406527778,0.00313699999999972,183933.694612703,0.000426411153299884
31,4.585954,4.5820015,4.58364263333333,0.00395249999999958,159645.793801408,0.000392542397761745
32,4.58525,4.5820335,4.58333423194445,0.00321650000000062,155448.468832552,-6.72830352534712e-05
33,4.584555,4.581023,4.58256144513889,0.00353199999999987,199603.624009067,-0.000168607997245797
34,4.582921,4.579568,4.58116818055556,0.00335300000000061,178944.229048581,-0.000304036203335838
35,4.58265,4.578775,4.58033174583333,0.00387499999999985,166451.612903232,-0.000182581099242867
36,4.585103,4.580386,4.58281477638889,0.00471699999999942,101123.595505631,0.000542107142744601
37,4.585374,4.582539,4.58371027361111,0.00283499999999925,122751.322751355,0.000195403319993656
38,4.586285,4.5819025,4.58421208472222,0.00438250000000018,142156.303479743,0.0001094770570469
39,4.5856335,4.581485,4.58333819444444,0.00414850000000033,95938.2909485279,-0.000190630420588628
40,4.588233,4.58415,4.58628028333333,0.00408299999999962,90864.5603722839,0.000641909622217316
41,4.58834,4.585255,4.58680093472222,0.00308499999999956,121555.915721249,0.000113523674246539
42,4.588309,4.585724,4.58694073333333,0.00258499999999984,207350.096711812,3.04784561398932e-05
43,4.58851,4.585278,4.58643817638889,0.00323199999999968,212252.475247546,-0.00010956255457873
44,4.58892,4.583565,4.58596622222222,0.00535499999999978,111484.59383754,-0.000102902110203144
45,4.587382,4.5836805,4.58563529027778,0.00370150000000002,99419.1543968655,-7.216188005082e-05
46,4.58545,4.5799775,4.58230284583333,0.00547249999999977,147647.327546831,-0.000726713799396266
47,4.583222,4.580431,4.58169523194444,0.00279099999999932,123253.314224322,-0.000132600115996703
48,4.587126,4.58095,4.58450715555556,0.00617599999999996,104922.279792747,0.000613729955564531
49,4.591179,4.5843025,4.58726787361111,0.00687650000000062,50897.9858939822,0.000602184261444616
50,4.58965,4.57441,4.58664053055556,0.0152399999999995,21850.3937007882,-0.000136757449715136
51,4.586494,4.5761055,4.58100830694445,0.0103885000000004,12225.0565529187,-0.00122796272644219
52,4.58733,4.5829935,4.58512431805556,0.00433649999999997,39202.121526577,0.00089849457484532
53,4.58832,4.5833,4.58532375972222,0.00502000000000002,83864.5418326689,4.34975483392711e-05
54,4.593728,4.58265,4.58747997083333,0.0110780000000004,44231.8107961711,0.000470241846399652
55,4.5949025,4.591,4.59266686111111,0.0039024999999997,38693.1454196058,0.00113066221776564
56,4.593144,4.5861395,4.58987838194444,0.00700449999999986,90798.7722178618,-0.000607159032212583
57,4.5894585,4.584799,4.586992975,0.00465949999999982,88850.7350574131,-0.000628645620719674
58,4.5876745,4.5777715,4.58202299444445,0.00990300000000044,57356.3566595956,-0.00108349425923289
59,4.58225,4.573684,4.57783258611111,0.00856600000000007,25449.4513191686,-0.000914532366689419
60,4.58585,4.5808265,4.5836219375,0.00502350000000007,51159.5501144613,0.00126464899709379
61,4.5861435,4.5829915,4.58424322361111,0.00315200000000004,111357.868020303,0.000135544798323902
62,4.58593,4.5818945,4.583837,0.00403549999999964,148432.66014126,-8.86130144704643e-05
63,4.584546,4.5784155,4.58133935694444,0.00613049999999937,122665.361716023,-0.000544880425625154
