period,maximum,minimum,mean,volatilty,fd,return
84,141.447,141.3185,141.368156944444,0.128500000000003,1229.57198443577,0.000290647685690809
85,141.449,141.3685,141.412584722222,0.0805000000000291,2012.42236024772,0.000314270050186769
86,141.4345,141.3105,141.357408333333,0.124000000000024,2258.0645161286,-0.000390180187974434
87,141.539,141.406,141.458943055556,0.132999999999981,1481.203007519,0.000718283699590945
88,141.541,141.452,141.494819444444,0.0889999999999986,1977.52808988767,0.000253616972627612
89,141.543,141.396,141.498468055556,0.146999999999991,1741.49659863956,2.57861816103446e-05
90,141.462,141.326,141.414577777778,0.135999999999967,1573.52941176508,-0.00059287057259762
91,141.3875,141.2355,141.312423611111,0.151999999999987,1486.84210526329,-0.000722373663818297
92,141.39,141.311,141.358476388889,0.0790000000000077,1962.0253164555,0.000325893340450551
93,141.4125,141.298,141.342816666667,0.114500000000021,3205.2401746719,-0.000110780213696766
94,141.373,141.2685,141.324355555556,0.104500000000002,2325.35885167461,-0.00013061230522021
95,141.327,141.175,141.281593055556,0.151999999999987,1618.42105263172,-0.000302584079240117
96,141.274,141.1515,141.198670833333,0.122500000000002,1159.18367346937,-0.000586928703370448
97,141.375,141.239,141.314675,0.135999999999996,1691.17647058829,0.000821566987720227
98,141.3935,141.245,141.299493055556,0.148499999999984,1468.01346801362,-0.000107433601247964
99,141.4225,141.328,141.375547222222,0.0945000000000107,1862.43386243365,0.000538247979677908
100,141.465,141.366,141.407445833333,0.0989999999999895,1888.88888888909,0.000225630328142695
101,141.415,141.3355,141.372018055556,0.0795000000000243,2301.88679245213,-0.000250536862249188
102,141.465,141.387,141.424559722222,0.0779999999999745,3551.28205128321,0.000371655348698353
103,141.438,141.371,141.408641666667,0.0669999999999789,3492.53731343394,-0.000112555100661515
104,141.394,141.2885,141.328541666667,0.105500000000006,2293.8388625591,-0.000566443458164532
105,141.36,141.304,141.334248611111,0.0560000000000116,2321.42857142809,4.03806929384705e-05
106,141.4195,141.332,141.378259722222,0.0875000000000057,2982.85714285695,0.000311397354453008
107,141.4225,141.355,141.388477777778,0.0674999999999955,2637.03703703721,7.22745885798224e-05
108,141.369,141.298,141.336005555556,0.070999999999998,3281.69014084516,-0.000371120921923401
109,141.299,141.2205,141.260375,0.0784999999999911,2522.29299363086,-0.000535111737863611
110,141.325,141.228,141.263418055556,0.09699999999998,2484.53608247474,2.15421738441298e-05
111,141.315,141.2245,141.249386111111,0.0904999999999916,2397.79005524884,-9.93317635774726e-05
112,141.24,141.2035,141.221945833333,0.0364999999999895,4630.1369863027,-0.000194268297606515
