period,maximum,minimum,mean,volatilty,fd,return
36,1.02595,1.02515,1.02555726388889,0.000799999999999912,563750.000000062,-0.000193773064458183
37,1.02545,1.02493,1.02520323611111,0.000520000000000298,424999.999999756,-0.00034520527545691
38,1.02548,1.02479,1.02508245833333,0.000690000000000079,581159.420289788,-0.000117808619328986
39,1.02565,1.02512,1.02538473611111,0.000530000000000142,620754.716980966,0.000294881426679725
40,1.02525,1.02465,1.02492994444444,0.000600000000000156,603333.333333177,-0.000443532705968952
41,1.02545,1.02463,1.02502093055556,0.000820000000000043,408536.585365832,8.87730050276302e-05
42,1.02538,1.02495,1.02515881944444,0.00042999999999993,753488.372093145,0.000134522998290638
43,1.02545,1.024935,1.02519461111111,0.000515000000000265,753398.058252039,3.49132895192257e-05
44,1.02565,1.024635,1.02524859722222,0.00101500000000021,442364.532019613,5.26593785474372e-05
45,1.02575,1.02521,1.02544963888889,0.000539999999999985,344444.444444454,0.000196090652756195
46,1.026765,1.02557,1.02633448611111,0.00119499999999984,301255.230125565,0.000862887058189229
47,1.02675,1.026175,1.026467375,0.00057499999999977,313043.478260995,0.000129479122729971
48,1.02659,1.02536,1.02592170833333,0.00123000000000006,347154.471544697,-0.000531596697524631
49,1.026305,1.025355,1.02580797222222,0.000950000000000006,193684.210526314,-0.000110862369113894
50,1.02815,1.025885,1.02635955555556,0.00226500000000018,148344.370860915,0.000537706225989334
51,1.027865,1.02666,1.02722976388889,0.0012049999999999,101244.813278017,0.000847859143146348
52,1.02725,1.026265,1.02673379166667,0.000985000000000014,194923.857868018,-0.00048282501116843
53,1.02757,1.02643,1.02711659722222,0.00113999999999992,255263.157894755,0.000372838177395603
54,1.02758,1.026735,1.02715129166667,0.000844999999999985,265088.757396455,3.377848682254e-05
55,1.02716,1.02651,1.02683395833333,0.000649999999999817,406153.84615396,-0.00030894507548016
56,1.0272,1.02645,1.02680416666667,0.000750000000000028,481333.333333315,-2.90131295568528e-05
57,1.02685,1.026195,1.02649001388889,0.000655000000000072,493129.770992312,-0.000305951989655194
58,1.02795,1.02652,1.02729841666667,0.00143000000000004,322377.622377613,0.000787540810762767
59,1.028605,1.02746,1.02795854166667,0.00114499999999995,151091.703056775,0.000642583488195898
60,1.02749,1.026485,1.02698681944444,0.00100499999999992,215920.398009967,-0.000945293202823935
61,1.02728,1.026655,1.02696138888889,0.000624999999999876,379200.000000075,-2.47622998405464e-05
62,1.02745,1.02686,1.02715584722222,0.000589999999999868,591525.423728946,0.000189353110484228
63,1.02805,1.027085,1.02759727777778,0.000964999999999883,409326.424870516,0.000429760057102673
64,1.02898,1.027605,1.02830825,0.0013749999999999,213818.181818197,0.000691878265539765
65,1.02845,1.027925,1.028158125,0.000524999999999887,302857.142857208,-0.000145992215855509
66,1.02815,1.02767,1.027912,0.000480000000000036,758333.333333277,-0.000239384384576154
67,1.02835,1.02755,1.02780459722222,0.000799999999999912,481250.000000053,-0.00010448635464697
68,1.02907,1.027905,1.02834130555556,0.00116499999999986,263519.313304753,0.000522189076390746
69,1.02915,1.027345,1.0285155,0.00180500000000006,141274.238227142,0.000169393608428587
70,1.029035,1.027975,1.02854936111111,0.00105999999999984,167924.528301912,3.29223148423677e-05
71,1.02885,1.027255,1.02823855555556,0.00159499999999979,211285.266457708,-0.000302178550983565
